time,open,close,low,high,volume
1712188800,3310.83000000,3327.40000000,3250.92000000,3443.93000000,356338.57160000
1712275200,3327.39000000,3317.85000000,3210.00000000,3350.00000000,344556.79830000
1712361600,3317.85000000,3351.59000000,3306.68000000,3398.42000000,183312.21250000
1712448000,3351.59000000,3454.20000000,3344.08000000,3459.94000000,210459.07520000
1712534400,3454.20000000,3694.61000000,3406.36000000,3730.71000000,496841.35320000
1712620800,3694.61000000,3506.39000000,3450.46000000,3727.34000000,457592.25200000
1712707200,3506.40000000,3545.64000000,3411.82000000,3562.95000000,389404.90550000
1712793600,3545.64000000,3502.52000000,3474.52000000,3618.30000000,338139.55340000
1712880000,3502.52000000,3237.43000000,3100.00000000,3552.40000000,697327.11740000
1712966400,3237.42000000,3007.01000000,2852.00000000,3301.90000000,994971.23540000
1713052800,3007.01000000,3155.11000000,2906.73000000,3174.23000000,737580.46660000
1713139200,3155.11000000,3101.99000000,3023.19000000,3277.85000000,605430.88630000
1713225600,3102.00000000,3084.22000000,2986.00000000,3128.01000000,526113.85500000
1713312000,3084.21000000,2985.41000000,2914.47000000,3123.75000000,491897.56610000
1713398400,2985.41000000,3064.40000000,2950.98000000,3094.40000000,389060.71330000
1713484800,3064.40000000,3056.46000000,2865.18000000,3128.89000000,607850.40190000
1713571200,3056.45000000,3155.79000000,3018.75000000,3171.88000000,242577.63710000
1713657600,3155.79000000,3147.67000000,3116.49000000,3197.18000000,219970.50720000
1713744000,3147.66000000,3200.20000000,3129.15000000,3235.00000000,290879.95690000
1713830400,3200.19000000,3219.46000000,3152.00000000,3263.61000000,253914.22630000
1713916800,3219.46000000,3140.80000000,3104.90000000,3293.56000000,393314.34140000
1714003200,3140.79000000,3155.80000000,3072.20000000,3191.64000000,352288.55020000
1714089600,3155.81000000,3131.30000000,3102.00000000,3167.70000000,252522.65500000
1714176000,3131.30000000,3255.00000000,3066.74000000,3285.00000000,317742.59420000
